Compound,Compound ID,Adducts,Formula,Score,Fragmentation Score,Mass Error (ppm),Isotope Similarity,Link,Description,Neutral mass (Da)_x,m/z_x,Retention time (min)_x,Neutral mass (Da)_y,m/z_y,Retention time (min)_y,Chromatographic peak width (min),Identifications,1.1,1.2,2.1,2.2,3.1,3.2,4.1,4.2,5.1,5.2,6.1,6.2,categoria_quimica,metabolismo,tipo_composto,pubchem_cid,formula,massa_api,iupac,uso_descricao,chebi_id,chebi_nome,ontologia,chebi_definicao,modo_ionizacao,media,std,cv,media_log,media_norm,score_norm,metadata_ok,cv_norm,estabilidade,frag_norm,isotope_norm,confianca
10.18_701.4215m/z,1052954,2M-H,C18H29N3O4,37.2,0.0,-4.01951005695265,90.6166023091412,,ethyl 4-[[2-[2-(cyclohexen-1-yl)ethylamino]-2-oxoacetyl]amino]piperidine-1-carboxylate,,701.421512982408,10.1836333333333,,701.421512982408,10.1836333333333,0.0428166666666669,3,17.6620179414911,17.9875183105505,16.8881102966479,16.3771972656142,18.4513886374442,15.9959717988972,17.1910400390522,2.54403686523216,20.9509123627481,25.6696382421809,17.2357486486442,12.6600646972762,Não classificado,Indeterminado,Indeterminado,,,,,,,,,,Negativo,65.08705653010858,183.22532638799325,2.8150808494963226,4.1909729111945655,0.20625608662945016,0.4893048128342248,0,0.7410188710511874,0.25898112894881264,0.0,0.9158962378613253,0.3256565892457282
10.20_353.2050m/z,CSID56096,M-H,C22H27FN2O,35.1,2.76,4.31831248467681,77.9307682702344,http://nonlinear.com/redirect/outbound?p=chemspider&param=56096,Parafluorofentanyl,,353.204995160669,10.1979,,353.204995160669,10.1979,0.0713666666666661,2,19.5460890068329,13.7127685546901,14.110198592802,9.95312488079165,18.7117330578719,15.7532502412778,20.0387551041681,12.681677070516,15.5558474974882,22.6242980957182,22.3198458942932,24.9808502197237,tertiary amino compound,Metabolismo secundário,Natural,62300.0,C22H27FN2O,354.5,N-(4-fluorophenyl)-N-[1-(2-phenylethyl)piperidin-4-yl]propanamide,"4-fluorofentanyl is the monocarboxylic acid amide resulting from the formal condensation of the aryl amino group of N-(4-fluorophenyl)-1-(2-phenylethyl)piperidin-4-amine with propanoic acid. It has a role as an opioid analgesic and a mu-opioid receptor agonist. It is a member of piperidines, a monocarboxylic acid amide, a tertiary amino compound and a member of monofluorobenzenes.",CHEBI:61074,4-fluorofentanyl,tertiary amino compound | organic amino compound | organic molecular entity | carbon group molecular entity | p-block molecular entity,,Negativo,40.95652381263163,89.99086882240407,2.1972291699875535,3.7366339348300706,0.15880469508517597,0.4331550802139038,1,0.560616152180785,0.439383847819215,0.028482972136222907,0.7875580531366749,0.41464592077789164
10.21_421.2225m/z,1009302,M-H2O-H,C24H32N4O4,34.9,0.0,-4.49104577886103,79.6021544030707,,"N-(oxolan-2-ylmethyl)-2-[6-oxo-3-(pyrrolidine-1-carbonyl)-7,8,9,10-tetrahydro-6aH-pyrido[1,2-a]quinoxalin-5-yl]acetamide",,421.222537255108,10.2121666666667,,421.222537255108,10.2121666666667,0.541,195,6075.9609891989,5406.47629017504,5287.21239485867,4975.80762855785,5699.85962595685,5433.26545486389,5594.32646650389,5210.61232927688,5577.8809852436,5917.15922107911,5970.73138489219,6065.26180493479,Não classificado,Indeterminado,Indeterminado,,,,,,,,,,Negativo,4831.856377104531,1984.5692924802524,0.41072605176842963,8.483192954272242,0.6545377099407282,0.4278074866310161,0,0.03898607414421995,0.96101392585578,0.0,0.8044668871640078,0.5140180467643534
10.28_470.1953m/z,1014484,M-H,C25H25N7O3,36.1,0.0,1.42348816971334,82.4629313973597,,"1-ethyl-3-[2-oxo-2-(4-pyridin-2-ylpiperazin-1-yl)ethyl]-7-phenylpyrimido[4,5-d]pyrimidine-2,4-dione",,470.195282012343,10.2757,,470.195282012343,10.2757,0.120633333333334,32,83.5109858811004,88.4663329050425,50.5776096276338,60.6137307272316,60.9916313466287,67.403869688526,71.326154024687,69.7149790302335,0.0,1.64021301269486,62.800636618417,63.6273729901244,Não classificado,Indeterminado,Indeterminado,,,,,,,,,,Negativo,82.93889270461877,115.06638960834704,1.387363465511267,4.4300890663080565,0.23122949831348094,0.4598930481283423,0,0.32414843694599554,0.6758515630540045,0.0,0.8334083761684414,0.37617497508740555
10.28_666.5314m/z,CSID113381875,M-H2O-H,C39H75NO8,32.7,0.0,-0.00557532207058017,63.697655612155,http://nonlinear.com/redirect/outbound?p=chemspider&param=113381875,"N-[(2S,3R,4E)-1-(β-D-Glucopyranosyloxy)-3-hydroxy-4-pentadecen-2-yl]octadecanamide",,666.531423057842,10.2757,,666.531423057842,10.2757,0.0778166666666653,1,57.61321988767,44.4418644309029,70.1240613317587,68.3089609146234,83.6661763228122,59.8544616699415,77.3536374568062,33.1538088321748,0.0,0.0,76.8373715877555,82.7329709529718,Não classificado,Indeterminado,Indeterminado,947.0,N2,28.014,molecular nitrogen,,,,,,Negativo,95.06383260323278,167.1346322278445,1.7581305913197618,4.565012893454856,0.24532101078248486,0.3689839572192515,1,0.43240645384868764,0.5675935461513124,0.0,0.6435665870716841,0.41680106412292095
10.28_724.4526m/z,CSID113376112,M-H2O-H,C39H70NO10P,35.2,0.0,-4.44636799756011,81.2055132720503,http://nonlinear.com/redirect/outbound?p=chemspider&param=113376112,"O-{Hydroxy[(2R)-2-[(8Z,11Z,14Z)-8,11,14-icosatrienoyloxy]-3-(tridecanoyloxy)propoxy]phosphoryl}-L-serine",,724.452587122182,10.2757,,724.452587122182,10.2757,0.120633333333334,10,176.371673481759,194.097730880382,159.686177670357,211.21511380595,212.532853390613,270.133084711348,171.956901827922,210.512295173342,0.0,0.0,255.752985954265,376.347440267561,Não classificado,Indeterminado,Indeterminado,,,,,,,,,,Negativo,212.38103887754866,182.17137807849076,0.8577572604469851,5.363079482424951,0.32867148732456875,0.4358288770053478,0,0.1695119724142578,0.8304880275857423,0.0,0.820687512948321,0.41700997831232123
10.29_375.2721m/z,CSID5408789,2M-H,C8H18N3O2+,38.7,0.0,1.81665902156474,95.4782773823648,http://nonlinear.com/redirect/outbound?p=chemspider&param=5408789,(2S)-6-[(E)-(1-Aminoethylidene)ammonio]-2-ammoniohexanoate,,375.272113138106,10.2899833333333,,375.272113138106,10.2899833333333,0.1349,2,320.515313057756,229.794679701285,227.255031681385,176.281621042733,266.684635102703,170.035034179765,176.927254427278,135.180832862853,0.0,0.0,321.220857314605,243.125206071225,Não classificado,Indeterminado,Indeterminado,,,,,,,,,,Negativo,189.47018299378766,120.41846353828845,0.6355536350658231,5.249495662598616,0.31680873596918047,0.5294117647058826,0,0.1046320999608998,0.8953679000391002,0.0,0.9650801190082023,0.46415173979056706
10.29_792.4430m/z,CSID10471540,M-H,C39H63N5O12,34.5,0.0,3.66336153644969,76.6879404058088,http://nonlinear.com/redirect/outbound?p=chemspider&param=10471540,onnamide A,,792.442952252401,10.2899833333333,,792.442952252401,10.2899833333333,0.0778166666666653,4,10.6123834483884,12.9386291503935,12.6184432097707,14.7988220012854,14.4318847694922,11.1073823721261,9.23099474791668,10.430803702971,0.0,0.0,13.274291992181,28.0600204265249,Não classificado,Indeterminado,Indeterminado,10373128.0,C39H63N5O12,793.9,"(2S)-2-[[(2E,4E,6E,11R)-12-[(4S,4aS,6R,8S,8aR)-4-[[(2S)-2-hydroxy-2-[(2R,5R,6R)-2-methoxy-5,6-dimethyl-4-methylideneoxan-2-yl]acetyl]amino]-8-methoxy-7,7-dimethyl-4a,6,8,8a-tetrahydro-4H-pyrano[3,2-d][1,3]dioxin-6-yl]-11-hydroxydodeca-2,4,6-trienoyl]amino]-5-(diaminomethylideneamino)pentanoic acid",,,,,,Negativo,67.15975652905603,208.85643846848862,3.1098450807832942,4.221854310464446,0.2094813555243084,0.41711229946524075,1,0.8270852693689719,0.17291473063102814,0.0,0.774984794527394,0.3779777275478886
10.30_412.1893m/z,1000017,M-H,C23H23N7O,36.7,0.0,0.369113106599682,84.1156612585714,,[1-[(4-methylphenyl)methyl]benzotriazol-5-yl]-(4-pyrimidin-2-ylpiperazin-1-yl)methanone,,412.18928447498,10.30425,,412.18928447498,10.30425,0.1349,44,166.358886718754,197.284351016989,105.161393213579,143.745930809809,166.147663917596,206.271246053461,119.074274065548,147.968229957344,0.0,1.62966429440797,156.40589946506,241.223408494694,,,,,,,,,,,,,Negativo,148.12603446301586,107.42662153620141,0.7252379497341078,5.00479181727929,0.2912517431055053,0.4759358288770055,0,0.1308184724233828,0.8691815275766173,0.0,0.8501284711639779,0.42589660136286667
10.32_379.1543m/z,1006262,M-H,C19H20N6O3,38.3,0.0,4.92978795257657,97.0565308266131,,"1-[4-(3-cyclopropyl-1,2,4-oxadiazol-5-yl)pyridin-2-yl]-N-(oxolan-2-ylmethyl)imidazole-4-carboxamide",,379.154286203533,10.3185333333333,,379.154286203533,10.3185333333333,0.206266666666666,79,1805.1934796556,4023.79392357079,2055.71118956868,3929.88939442994,3166.74161389658,5069.70491773272,3388.02498641425,5271.91564259543,863.953131896323,1979.96789330238,1281.88888545198,2364.94941839434,Não classificado,Indeterminado,Indeterminado,,,,,,,,,,Negativo,2542.229092603277,1656.8590068795627,0.651734736141705,7.841189848900178,0.5874865822355632,0.5187165775401069,0,0.1093567203272744,0.8906432796727256,0.0,0.981046761914695,0.5313684673050252
10.32_745.4320m/z,15730,2M-H,C17H31N3O6,37.9,0.0,-4.39644754748755,94.4461746811906,,Glu Ile Leu,,745.432013324247,10.3185333333333,,745.432013324247,10.3185333333333,0.106349999999999,30,7.65008544922222,4.5346984863254,58.5596496479519,47.9147501015638,1.64205932617392,1.59722900390477,56.9414671659424,43.9537956714535,1.35946655273528,6.16339111327602,16.4453284805231,13.1421362874144,Peptídeo (tripeptídeo),Aminoácidos,Natural,11552504.0,C17H31N3O6,373.4,"(2S)-2-[[(2S,3S)-2-[[(2S)-2-amino-4-carboxybutanoyl]amino]-3-methylpentanoyl]amino]-4-methylpentanoic acid",Glu-Ile-Leu is a tripeptide.,CHEBI:163001,Glu-Ile-Leu,tripeptide | oligopeptide | peptide | organic amino compound | organic molecular entity,,Negativo,72.54675742457621,194.84896873690258,2.685839803928918,4.297921359394108,0.21742583642986724,0.5080213903743315,1,0.7032825715746681,0.2967174284253319,0.0,0.954638693815987,0.4436641555185309
10.36_341.1393m/z,1001110,M-H,C21H18N4O,36.1,0.0,-4.26873973655657,85.5955267908415,,"2-phenyl-N-(1-pyridin-2-ylethyl)imidazo[1,2-a]pyridine-6-carboxamide",,341.139324242995,10.36135,,341.139324242995,10.36135,0.185566666666666,214,461.995915407114,2235.77648677432,356.808790874267,1822.20521831995,384.197249876093,1655.29636435756,364.854808211399,1435.54597913095,389.584908501126,1829.84885735378,414.712460875488,1705.20841802841,Não classificado,Indeterminado,Indeterminado,,,,,,,,,,Negativo,957.6811522823893,764.4802218771852,0.7982617388420363,6.865558540228061,0.4855911569275815,0.4598930481283423,0,0.1521402403074858,0.8478597596925141,0.0,0.8650997576766062,0.47032032646293187
10.36_1075.5993m/z,CSID10310314,2M-H,C31H42N2O6,33.6,0.655,-1.82626661114183,69.7602195534369,http://nonlinear.com/redirect/outbound?p=chemspider&param=10310314,Batrachotoxin,,1075.59933139371,10.36135,,1075.59933139371,10.36135,0.0570833333333347,4,1.221191436048,0.0,13.1320598599333,16.0053708553137,0.0,0.0,24.1592118422681,13.4125976562586,0.0,0.0,3.02764880657423,5.98022460936636,Não classificado,Indeterminado,Indeterminado,6324647.0,C31H42N2O6,538.7,"[(1S)-1-[(1R,5R,6S,9R,11S,12R,14R)-9,12-dihydroxy-6,16-dimethyl-10,19-dioxa-16-azahexacyclo[12.5.3.15,9.01,14.02,11.06,11]tricosa-2,21-dien-22-yl]ethyl] 2,4-dimethyl-1H-pyrrole-3-carboxylate",,CHEBI:34554,,,,Negativo,83.06421331853373,285.7735250463676,3.4403928434317006,4.431580951072875,0.2313853115097882,0.3930481283422461,1,0.9235998813316875,0.07640011866831253,0.006759545923632611,0.7048994445420701,0.3546648199159985
10.38_355.1554m/z,1004494,M-H2O-H,C22H22N4O2,36.2,0.0,-2.88884707832716,84.3179878185714,,"N-benzyl-2-(4-ethoxy-3-methoxyphenyl)imidazo[1,2-a]pyrimidin-3-amine",,355.155353911596,10.3756166666667,,355.155353911596,10.3756166666667,0.2141,188,186.989012360423,490.931013879335,142.528758979308,341.774763709114,136.49251894905,300.940860604917,121.888796732879,202.09582088131,186.669627937251,397.875479577201,155.599841428498,325.920338523923,Não classificado,Indeterminado,Indeterminado,,,,,,,,,,Negativo,239.65984315296228,131.1812704106206,0.5473644173542019,5.483384497272757,0.3412362036734986,0.4625668449197863,0,0.07888227168030111,0.9211177283196988,0.0,0.8521753388237902,0.44381637997385526
10.40_364.2827m/z,CSID67029027,M-H,C20H38F3NO,36.6,0.0,-1.49805992727128,84.8935176220032,http://nonlinear.com/redirect/outbound?p=chemspider&param=67029027,"20-Amino-1,1,1-trifluoro-2-icosanone",,364.282725340867,10.4041666666667,,364.282725340867,10.4041666666667,0.114183333333335,1,1649.67345406628,1241.21474027981,223.012670031364,162.362481340139,248.000462930768,172.625527227081,359.289258645337,249.406616210837,467.57466734005,1164.58292917487,352.853527391749,279.702911148339,Não classificado,Indeterminado,Indeterminado,,,,,,,,,,Negativo,496.07043841386843,487.2178179770077,0.9821545092161387,6.208731743245162,0.4169918354038148,0.4732620320855616,0,0.20583396140002158,0.7941660385999785,0.0,0.8579977743058279,0.446724937203937
10.40_410.2890m/z,CSID65328071,M-H,C26H41NOSi,34.4,0.0,1.34039980544669,73.6358076300606,http://nonlinear.com/redirect/outbound?p=chemspider&param=65328071,"N,N-Dibenzyl-5-{[dimethyl(2-methyl-2-propanyl)silyl]oxy}-4-methyl-1-pentanamine",,410.289015868731,10.4041666666667,,410.289015868731,10.4041666666667,0.114183333333335,1,386.201416253951,256.254273891429,49.6566339140911,33.0403747558642,53.6932880940803,38.1716460585607,67.248977661131,47.674041509641,98.3705566291596,238.334490538655,72.078658819181,54.9515690803399,Não classificado,Indeterminado,Indeterminado,947.0,N2,28.014,molecular nitrogen,"Dinitrogen is an elemental molecule consisting of two trivalently-bonded nitrogen atoms. It has a role as a member of food packaging gas and a food propellant. It is a gas molecular entity, an elemental molecule and a diatomic nitrogen. It is a conjugate base of a diazynium.",,,,,Negativo,129.7406506958201,135.01966644720764,1.0406889877850567,4.873215595193922,0.2775098561953223,0.4144385026737968,1,0.22292508445060516,0.7770749155493948,0.0,0.7441074254260173,0.4804425157299017
10.43_991.5786m/z,985033,2M-H,C29H40N2O5,37.4,0.0,-1.62328915643128,89.0531698685398,,"2-[(6,7-Dimethoxy-1,2,3,4-tetrahydro-1-isoquinolinyl)methyl]-3-ethyl-9,10-dimethoxy-1,3,4,6,7,11b-hexahydro-2H-pyrido[2,1-a]isoquinoline 5-oxide",,991.578557091964,10.4327166666667,,991.578557091964,10.4327166666667,0.0999166666666653,4,20.31463599205,12.8339834152547,86.3873069711486,67.7334671711754,27.5900096115637,16.1458339130143,101.795170503488,78.4732971191942,1.97051995992388,7.78347766399139,27.0814743700226,22.7753424148326,Não classificado,Indeterminado,Indeterminado,,,,,,,,,,Negativo,105.2068423474493,257.1837035101282,2.4445530135841356,4.66538853561609,0.2558042934095064,0.4946524064171123,0,0.6328307229363028,0.3671692770636972,0.0,0.9000795339102067,0.35296887628188467
10.46_400.2469m/z,1025222,M-H,C20H31N7O2,36.5,0.0,0.556369156882262,83.2772642937351,,"ethyl 1-[[5-methyl-7-(4-methylpiperazin-1-yl)-[1,2,4]triazolo[1,5-a]pyrimidin-2-yl]methyl]piperidine-4-carboxylate",,400.246870080197,10.4612666666667,,400.246870080197,10.4612666666667,0.0428166666666669,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.6262789895671,0.0,0.0,0.0,Não classificado,Indeterminado,Indeterminado,,,,,,,,,,Negativo,35.38102969545935,107.39687738353103,3.0354367384992726,3.5940474765778108,0.14391289356381298,0.47058823529411775,0,0.8053592343028383,0.1946407656971617,0.0,0.8416466997474714,0.2855389902664717
10.46_427.2661m/z,1006386,M-H,C23H36N6S,33.8,0.0,2.79387504728914,72.2300788909886,,1-[2-(diethylamino)ethyl]-3-[2-(4-ethylpiperazin-1-yl)-4-methylquinolin-6-yl]thiourea,,427.266136290378,10.4612666666667,,427.266136290378,10.4612666666667,0.0428166666666669,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.6739196777241,0.0,0.0,0.0,Não classificado,Indeterminado,Indeterminado,,,,,,,,,,Negativo,33.7429516167692,113.65530041219895,3.368267889040146,3.547976720265668,0.1391012405685073,0.39839572192513373,0,0.902540558678417,0.09745944132158302,0.0,0.729886155146549,0.23855629399737338
10.54_461.3626m/z,CSID10258017,M-H,C29H50O4,35.1,0.0,-2.15799724855248,78.1977643716626,http://nonlinear.com/redirect/outbound?p=chemspider&param=10258017,certonardosterol J,,461.362635772848,10.5390666666667,,461.362635772848,10.5390666666667,0.0635333333333339,14,23.0325119354553,20.2964782714914,3.18365110325761,3.1539467590223,0.0,0.0,5.05859374999878,3.95751953124881,4.29120414963947,15.5542259321427,18.2387847304206,14.7493292255947,Ácido graxo / Lipídio,Lipídios,Natural,21629553.0,C29H50O4,462.7,"(3S,5S,6S,8R,9S,10R,13R,14S,15R,17R)-17-[(E,2R,5R,6R)-7-hydroxy-4,5,6-trimethylhept-3-en-2-yl]-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthrene-3,6,15-triol",Certonardosterol j is a steroid. It derives from a hydride of a gorgostane.,CHEBI:229851,certonardosterol j,steroid | lipid | organic molecular entity | carbon group molecular entity | p-block molecular entity,,Negativo,41.6727105591276,121.04298940060413,2.904610421941752,3.7535596189491183,0.16057242206011924,0.4331550802139038,1,0.7671600612819909,0.23283993871800912,0.0,0.7902591601258381,0.3802389863843877
10.75_945.5731m/z,1001865,2M-H,C27H35N7O,34.4,0.0,-0.256199931124386,72.464315093038,,"N-[2-(3,4-dihydro-1H-isoquinolin-2-yl)ethyl]-1-(7,8,9,10-tetrahydro-6H-purino[9,8-a]azepin-4-yl)piperidine-3-carboxamide",,945.573098605331,10.7531666666667,,945.573098605331,10.7531666666667,0.149166666666666,6,8.22210687399314,5.0541381835879,43.8298037052125,32.9269834447584,9.59991455077994,4.30007934570369,54.3377571250536,36.1521605253331,0.0,0.0,17.6203308105518,11.4346008300731,Não classificado,Indeterminado,Indeterminado,947.0,N2,28.014,molecular nitrogen,"Dinitrogen is an elemental molecule consisting of two trivalently-bonded nitrogen atoms. It has a role as a member of food packaging gas and a food propellant. It is a gas molecular entity, an elemental molecule and a diatomic nitrogen. It is a conjugate base of a diazynium.",,,,,Negativo,84.27172433336035,248.48925330909364,2.948667008712495,4.4458429145896075,0.23287483816329657,0.4144385026737968,1,0.7800238735870912,0.21997612641290876,0.0,0.7322558415917303,0.3839412052762794
10.75_1059.5637m/z,57800,2M-H,C30H42O8,36.6,0.0,-4.64145289016958,88.6257775931955,,Proscillaridin A,,1059.56373756159,10.7531666666667,,1059.56373756159,10.7531666666667,0.163450000000001,160,40.4284106900243,27.8941651582664,182.009295242657,142.74304912787,40.0435447262171,26.6394653320364,209.442078590426,146.623272327697,17.8309233724154,8.21203619240987,72.6726205099095,68.5790732579761,organic molecular entity,Metabolismo secundário,Natural,5284613.0,C30H42O8,530.6,"5-[(3S,8R,9S,10R,13R,14S,17R)-14-hydroxy-10,13-dimethyl-3-[(2R,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxy-1,2,3,6,7,8,9,11,12,15,16,17-dodecahydrocyclopenta[a]phenanthren-17-yl]pyran-2-one",Proscillaridin is an organic molecular entity.,CHEBI:32065,Proscillaridin,organic molecular entity | carbon group molecular entity | p-block molecular entity | main group molecular entity,,Negativo,146.67391705401155,271.11853908893977,1.8484441169529988,4.995006579860242,0.29022976798058786,0.4732620320855616,1,0.4587765457580623,0.5412234542419376,0.0,0.8957557544397515,0.48275672971451267
10.85_456.2843m/z,264048,M-H,C21H39N5O6,34.6,0.0,3.45887816369568,76.8936551669231,,Gly Val Ile Gly Ile,,456.284339270603,10.84525,,456.284339270603,10.84525,0.0428333333333342,125,16.5163269042964,14.6361828092929,21.590347409238,18.5994186704671,43.273025035856,32.8854048984344,8.86755371093705,8.55044692189845,16.9312287568963,8.65032182271608,11.8597410917267,8.9423980712875,Peptídeo (pentapeptídeo),Aminoácidos,Natural,,,,,,,,,,Negativo,48.459427526689275,117.8080391606127,2.431065432948611,3.90115268755579,0.17598711648875115,0.4197860962566846,0,0.628892567067621,0.371107432932379,0.0,0.7770659394431719,0.30018000422985736
10.89_613.2392m/z,1032024,2M-H,C16H21NO3S,36.5,0.0,-3.24197910798149,86.1363683254989,,"2-(4-methylpiperidine-1-carbonyl)-4,5,6,7-tetrahydro-1-benzothiophene-5-carboxylic acid",,613.239161261326,10.8880666666667,,613.239161261326,10.8880666666667,0.0713666666666661,15,25.830231424969,26.3172443051121,29.3488968633398,28.6396306005003,28.5446787924671,23.9968178016306,20.77688160265,19.9626199235488,13.8410051990108,11.46149349528,57.1981625206269,37.2281191348911,,,,,,,,,,,,,Negativo,67.66235782800138,157.46276991455943,2.327184197672093,4.229201128074953,0.21024866085617777,0.47058823529411775,0,0.5985609229125064,0.4014390770874936,0.0,0.8705712639700628,0.3374813634315014
